'Time and date','I','aVL','ABP','PAP','CVP','PLETH','CO2'
'[07:01:26.578 19/03/1996]',-0.318,-0.452,70.350,34.425,12.422,0.000,35.400
'[07:01:26.580 19/03/1996]',-0.316,-0.450,70.350,34.425,12.422,0.000,35.400
'[07:01:26.582 19/03/1996]',-0.313,-0.447,70.350,34.425,12.422,0.000,35.400
'[07:01:26.584 19/03/1996]',-0.311,-0.448,75.200,35.225,12.070,0.000,35.367
'[07:01:26.586 19/03/1996]',-0.310,-0.448,75.200,35.225,12.070,0.000,35.367
'[07:01:26.588 19/03/1996]',-0.308,-0.454,75.200,35.225,12.070,0.000,35.367
'[07:01:26.590 19/03/1996]',-0.307,-0.460,75.200,35.225,12.070,0.000,35.367
'[07:01:26.592 19/03/1996]',-0.304,-0.468,80.000,36.050,11.656,0.000,35.333
'[07:01:26.594 19/03/1996]',-0.302,-0.475,80.000,36.050,11.656,0.000,35.333
'[07:01:26.596 19/03/1996]',-0.298,-0.482,80.000,36.050,11.656,0.000,35.333
'[07:01:26.598 19/03/1996]',-0.294,-0.489,80.000,36.050,11.656,0.000,35.333
'[07:01:26.600 19/03/1996]',-0.289,-0.494,84.600,36.875,11.368,0.000,35.300
'[07:01:26.602 19/03/1996]',-0.285,-0.500,84.600,36.875,11.368,0.000,35.300
'[07:01:26.604 19/03/1996]',-0.281,-0.502,84.600,36.875,11.368,0.000,35.300
'[07:01:26.606 19/03/1996]',-0.277,-0.504,84.600,36.875,11.368,0.000,35.300
'[07:01:26.608 19/03/1996]',-0.275,-0.503,88.900,37.525,11.129,0.000,35.300
'[07:01:26.610 19/03/1996]',-0.273,-0.502,88.900,37.525,11.129,0.000,35.300
'[07:01:26.612 19/03/1996]',-0.272,-0.500,88.900,37.525,11.129,0.000,35.300
'[07:01:26.614 19/03/1996]',-0.271,-0.498,88.900,37.525,11.129,0.000,35.300
'[07:01:26.616 19/03/1996]',-0.271,-0.497,92.850,38.050,11.016,0.000,35.333
'[07:01:26.618 19/03/1996]',-0.270,-0.496,92.850,38.050,11.016,0.000,35.333
'[07:01:26.620 19/03/1996]',-0.271,-0.496,92.850,38.050,11.016,0.000,35.333
'[07:01:26.622 19/03/1996]',-0.272,-0.497,92.850,38.050,11.016,0.000,35.333
'[07:01:26.624 19/03/1996]',-0.274,-0.499,96.200,38.400,11.066,0.000,35.367
'[07:01:26.626 19/03/1996]',-0.275,-0.502,96.200,38.400,11.066,0.000,35.367
'[07:01:26.628 19/03/1996]',-0.277,-0.508,96.200,38.400,11.066,0.000,35.367
'[07:01:26.630 19/03/1996]',-0.278,-0.514,96.200,38.400,11.066,0.000,35.367
'[07:01:26.632 19/03/1996]',-0.279,-0.523,98.650,38.575,11.305,0.000,35.400
'[07:01:26.634 19/03/1996]',-0.279,-0.533,98.650,38.575,11.305,0.000,35.400
'[07:01:26.636 19/03/1996]',-0.279,-0.543,98.650,38.575,11.305,0.000,35.400
'[07:01:26.638 19/03/1996]',-0.279,-0.554,98.650,38.575,11.305,0.000,35.400
'[07:01:26.640 19/03/1996]',-0.280,-0.564,100.300,38.625,11.656,0.000,35.500
'[07:01:26.642 19/03/1996]',-0.281,-0.574,100.300,38.625,11.656,0.000,35.500
'[07:01:26.644 19/03/1996]',-0.282,-0.582,100.300,38.625,11.656,0.000,35.500
'[07:01:26.646 19/03/1996]',-0.284,-0.590,100.300,38.625,11.656,0.000,35.500
'[07:01:26.648 19/03/1996]',-0.284,-0.597,101.150,38.575,12.196,0.000,35.600
'[07:01:26.650 19/03/1996]',-0.285,-0.603,101.150,38.575,12.196,0.000,35.600
'[07:01:26.652 19/03/1996]',-0.285,-0.609,101.150,38.575,12.196,0.000,35.600
'[07:01:26.654 19/03/1996]',-0.286,-0.614,101.150,38.575,12.196,0.000,35.600
'[07:01:26.656 19/03/1996]',-0.286,-0.619,101.400,38.450,12.773,0.000,35.700
'[07:01:26.658 19/03/1996]',-0.286,-0.623,101.400,38.450,12.773,0.000,35.700
'[07:01:26.660 19/03/1996]',-0.286,-0.625,101.400,38.450,12.773,0.000,35.700
'[07:01:26.662 19/03/1996]',-0.286,-0.628,101.400,38.450,12.773,0.000,35.700
'[07:01:26.664 19/03/1996]',-0.286,-0.630,101.100,38.175,13.488,0.000,35.800
'[07:01:26.666 19/03/1996]',-0.286,-0.632,101.100,38.175,13.488,0.000,35.800
'[07:01:26.668 19/03/1996]',-0.286,-0.630,101.100,38.175,13.488,0.000,35.800
'[07:01:26.670 19/03/1996]',-0.286,-0.629,101.100,38.175,13.488,0.000,35.800
'[07:01:26.672 19/03/1996]',-0.286,-0.625,100.350,37.825,14.191,0.000,35.833
'[07:01:26.674 19/03/1996]',-0.286,-0.621,100.350,37.825,14.191,0.000,35.833
'[07:01:26.676 19/03/1996]',-0.286,-0.617,100.350,37.825,14.191,0.000,35.833
'[07:01:26.678 19/03/1996]',-0.286,-0.613,100.350,37.825,14.191,0.000,35.833
'[07:01:26.680 19/03/1996]',-0.286,-0.610,99.150,37.275,14.956,0.000,35.867
'[07:01:26.682 19/03/1996]',-0.286,-0.606,99.150,37.275,14.956,0.000,35.867
'[07:01:26.684 19/03/1996]',-0.286,-0.602,99.150,37.275,14.956,0.000,35.867
'[07:01:26.686 19/03/1996]',-0.287,-0.598,99.150,37.275,14.956,0.000,35.867
'[07:01:26.688 19/03/1996]',-0.287,-0.594,97.600,36.650,15.721,0.000,35.900
'[07:01:26.690 19/03/1996]',-0.287,-0.589,97.600,36.650,15.721,0.000,35.900
'[07:01:26.692 19/03/1996]',-0.285,-0.583,97.600,36.650,15.721,0.000,35.900
'[07:01:26.694 19/03/1996]',-0.284,-0.576,97.600,36.650,15.721,0.000,35.900
'[07:01:26.696 19/03/1996]',-0.282,-0.567,95.700,35.875,16.424,0.000,35.933
'[07:01:26.698 19/03/1996]',-0.280,-0.557,95.700,35.875,16.424,0.000,35.933
'[07:01:26.700 19/03/1996]',-0.278,-0.545,95.700,35.875,16.424,0.000,35.933
'[07:01:26.702 19/03/1996]',-0.275,-0.534,95.700,35.875,16.424,0.000,35.933
'[07:01:26.704 19/03/1996]',-0.274,-0.521,93.550,35.050,17.077,0.000,35.950
'[07:01:26.706 19/03/1996]',-0.273,-0.509,93.550,35.050,17.077,0.000,35.950
'[07:01:26.708 19/03/1996]',-0.274,-0.496,93.550,35.050,17.077,0.000,35.950
'[07:01:26.710 19/03/1996]',-0.274,-0.483,93.550,35.050,17.077,0.000,35.950
'[07:01:26.712 19/03/1996]',-0.273,-0.470,91.100,34.125,17.604,0.000,35.983
'[07:01:26.714 19/03/1996]',-0.272,-0.458,91.100,34.125,17.604,0.000,35.983
'[07:01:26.716 19/03/1996]',-0.272,-0.447,91.100,34.125,17.604,0.000,35.983
'[07:01:26.718 19/03/1996]',-0.271,-0.436,91.100,34.125,17.604,0.000,35.983
'[07:01:26.720 19/03/1996]',-0.270,-0.424,88.350,33.250,18.018,0.000,36.017
'[07:01:26.722 19/03/1996]',-0.269,-0.413,88.350,33.250,18.018,0.000,36.017
'[07:01:26.724 19/03/1996]',-0.269,-0.401,88.350,33.250,18.018,0.000,36.017
'[07:01:26.726 19/03/1996]',-0.268,-0.389,88.350,33.250,18.018,0.000,36.017
'[07:01:26.728 19/03/1996]',-0.268,-0.378,85.300,32.375,18.306,0.000,36.050
'[07:01:26.730 19/03/1996]',-0.267,-0.367,85.300,32.375,18.306,0.000,36.050
'[07:01:26.732 19/03/1996]',-0.267,-0.358,85.300,32.375,18.306,0.000,36.050
'[07:01:26.734 19/03/1996]',-0.267,-0.349,85.300,32.375,18.306,0.000,36.050
'[07:01:26.736 19/03/1996]',-0.267,-0.344,82.000,31.650,18.482,0.000,36.017
'[07:01:26.738 19/03/1996]',-0.267,-0.338,82.000,31.650,18.482,0.000,36.017
'[07:01:26.740 19/03/1996]',-0.267,-0.336,82.000,31.650,18.482,0.000,36.017
'[07:01:26.742 19/03/1996]',-0.267,-0.333,82.000,31.650,18.482,0.000,36.017
'[07:01:26.744 19/03/1996]',-0.267,-0.332,78.650,31.200,18.482,0.000,35.983
'[07:01:26.746 19/03/1996]',-0.266,-0.331,78.650,31.200,18.482,0.000,35.983
'[07:01:26.748 19/03/1996]',-0.265,-0.332,78.650,31.200,18.482,0.000,35.983
'[07:01:26.750 19/03/1996]',-0.264,-0.332,78.650,31.200,18.482,0.000,35.983
'[07:01:26.752 19/03/1996]',-0.263,-0.336,75.450,30.850,18.419,0.000,35.950
'[07:01:26.754 19/03/1996]',-0.262,-0.339,75.450,30.850,18.419,0.000,35.950
'[07:01:26.756 19/03/1996]',-0.261,-0.345,75.450,30.850,18.419,0.000,35.950
'[07:01:26.758 19/03/1996]',-0.260,-0.351,75.450,30.850,18.419,0.000,35.950
'[07:01:26.760 19/03/1996]',-0.260,-0.360,72.450,30.600,18.243,0.000,35.917
'[07:01:26.762 19/03/1996]',-0.259,-0.369,72.450,30.600,18.243,0.000,35.917
'[07:01:26.764 19/03/1996]',-0.258,-0.380,72.450,30.600,18.243,0.000,35.917
'[07:01:26.766 19/03/1996]',-0.256,-0.390,72.450,30.600,18.243,0.000,35.917
'[07:01:26.768 19/03/1996]',-0.255,-0.400,69.800,30.325,17.955,0.000,35.950
'[07:01:26.770 19/03/1996]',-0.253,-0.409,69.800,30.325,17.955,0.000,35.950
'[07:01:26.772 19/03/1996]',-0.252,-0.416,69.800,30.325,17.955,0.000,35.950
'[07:01:26.774 19/03/1996]',-0.250,-0.423,69.800,30.325,17.955,0.000,35.950
'[07:01:26.776 19/03/1996]',-0.247,-0.427,67.550,29.900,17.541,0.000,36.000
'[07:01:26.778 19/03/1996]',-0.245,-0.431,67.550,29.900,17.541,0.000,36.000
'[07:01:26.780 19/03/1996]',-0.243,-0.433,67.550,29.900,17.541,0.000,36.000
'[07:01:26.782 19/03/1996]',-0.241,-0.436,67.550,29.900,17.541,0.000,36.000
'[07:01:26.784 19/03/1996]',-0.239,-0.438,65.550,29.425,17.014,0.000,36.050
'[07:01:26.786 19/03/1996]',-0.237,-0.440,65.550,29.425,17.014,0.000,36.050
'[07:01:26.788 19/03/1996]',-0.234,-0.439,65.550,29.425,17.014,0.000,36.050
'[07:01:26.790 19/03/1996]',-0.232,-0.437,65.550,29.425,17.014,0.000,36.050
'[07:01:26.792 19/03/1996]',-0.230,-0.432,63.850,28.975,16.487,0.000,36.100
'[07:01:26.794 19/03/1996]',-0.228,-0.427,63.850,28.975,16.487,0.000,36.100
'[07:01:26.796 19/03/1996]',-0.227,-0.420,63.850,28.975,16.487,0.000,36.100
'[07:01:26.798 19/03/1996]',-0.225,-0.414,63.850,28.975,16.487,0.000,36.100
'[07:01:26.800 19/03/1996]',-0.224,-0.406,62.500,28.550,15.897,0.000,36.017
'[07:01:26.802 19/03/1996]',-0.223,-0.399,62.500,28.550,15.897,0.000,36.017
'[07:01:26.804 19/03/1996]',-0.221,-0.391,62.500,28.550,15.897,0.000,36.017
'[07:01:26.806 19/03/1996]',-0.219,-0.382,62.500,28.550,15.897,0.000,36.017
'[07:01:26.808 19/03/1996]',-0.216,-0.373,61.400,28.200,15.370,0.000,35.983
'[07:01:26.810 19/03/1996]',-0.214,-0.365,61.400,28.200,15.370,0.000,35.983
'[07:01:26.812 19/03/1996]',-0.211,-0.358,61.400,28.200,15.370,0.000,35.983
'[07:01:26.814 19/03/1996]',-0.209,-0.352,61.400,28.200,15.370,0.000,35.983
'[07:01:26.816 19/03/1996]',-0.207,-0.347,60.550,27.975,14.831,0.000,35.950
'[07:01:26.818 19/03/1996]',-0.205,-0.343,60.550,27.975,14.831,0.000,35.950
'[07:01:26.820 19/03/1996]',-0.205,-0.340,60.550,27.975,14.831,0.000,35.950
'[07:01:26.822 19/03/1996]',-0.205,-0.336,60.550,27.975,14.831,0.000,35.950
'[07:01:26.824 19/03/1996]',-0.206,-0.333,59.850,27.800,14.366,0.000,35.917
'[07:01:26.826 19/03/1996]',-0.208,-0.330,59.850,27.800,14.366,0.000,35.917
'[07:01:26.828 19/03/1996]',-0.208,-0.326,59.850,27.800,14.366,0.000,35.917
'[07:01:26.830 19/03/1996]',-0.209,-0.321,59.850,27.800,14.366,0.000,35.917
'[07:01:26.832 19/03/1996]',-0.209,-0.317,59.350,27.550,13.890,0.000,35.883
'[07:01:26.834 19/03/1996]',-0.209,-0.313,59.350,27.550,13.890,0.000,35.883
'[07:01:26.836 19/03/1996]',-0.209,-0.309,59.350,27.550,13.890,0.000,35.883
'[07:01:26.838 19/03/1996]',-0.210,-0.306,59.350,27.550,13.890,0.000,35.883
'[07:01:26.840 19/03/1996]',-0.211,-0.303,58.900,27.325,13.488,0.000,35.867
'[07:01:26.842 19/03/1996]',-0.212,-0.300,58.900,27.325,13.488,0.000,35.867
'[07:01:26.844 19/03/1996]',-0.213,-0.299,58.900,27.325,13.488,0.000,35.867
'[07:01:26.846 19/03/1996]',-0.214,-0.298,58.900,27.325,13.488,0.000,35.867
'[07:01:26.848 19/03/1996]',-0.214,-0.297,58.750,27.025,13.187,0.000,35.850
'[07:01:26.850 19/03/1996]',-0.215,-0.296,58.750,27.025,13.187,0.000,35.850
'[07:01:26.852 19/03/1996]',-0.215,-0.293,58.750,27.025,13.187,0.000,35.850
'[07:01:26.854 19/03/1996]',-0.216,-0.291,58.750,27.025,13.187,0.000,35.850
'[07:01:26.856 19/03/1996]',-0.216,-0.287,58.650,26.850,12.949,0.000,35.833
'[07:01:26.858 19/03/1996]',-0.217,-0.284,58.650,26.850,12.949,0.000,35.833
'[07:01:26.860 19/03/1996]',-0.216,-0.281,58.650,26.850,12.949,0.000,35.833
'[07:01:26.862 19/03/1996]',-0.216,-0.277,58.650,26.850,12.949,0.000,35.833
'[07:01:26.864 19/03/1996]',-0.216,-0.273,58.500,26.750,12.836,0.000,35.767
'[07:01:26.866 19/03/1996]',-0.216,-0.268,58.500,26.750,12.836,0.000,35.767
'[07:01:26.868 19/03/1996]',-0.216,-0.264,58.500,26.750,12.836,0.000,35.767
'[07:01:26.870 19/03/1996]',-0.216,-0.259,58.500,26.750,12.836,0.000,35.767
'[07:01:26.872 19/03/1996]',-0.215,-0.254,58.450,26.750,12.773,0.000,35.750
'[07:01:26.874 19/03/1996]',-0.215,-0.248,58.450,26.750,12.773,0.000,35.750
'[07:01:26.876 19/03/1996]',-0.214,-0.242,58.450,26.750,12.773,0.000,35.750
'[07:01:26.878 19/03/1996]',-0.213,-0.236,58.450,26.750,12.773,0.000,35.750
'[07:01:26.880 19/03/1996]',-0.212,-0.229,58.400,26.800,12.898,0.000,35.733
'[07:01:26.882 19/03/1996]',-0.211,-0.221,58.400,26.800,12.898,0.000,35.733
'[07:01:26.884 19/03/1996]',-0.209,-0.213,58.400,26.800,12.898,0.000,35.733
'[07:01:26.886 19/03/1996]',-0.208,-0.206,58.400,26.800,12.898,0.000,35.733
'[07:01:26.888 19/03/1996]',-0.205,-0.196,58.350,26.850,13.074,0.000,35.717
'[07:01:26.890 19/03/1996]',-0.203,-0.186,58.350,26.850,13.074,0.000,35.717
'[07:01:26.892 19/03/1996]',-0.196,-0.170,58.350,26.850,13.074,0.000,35.717
'[07:01:26.894 19/03/1996]',-0.189,-0.154,58.350,26.850,13.074,0.000,35.717
'[07:01:26.896 19/03/1996]',-0.175,-0.127,58.300,26.800,13.425,0.000,35.717
'[07:01:26.898 19/03/1996]',-0.162,-0.100,58.300,26.800,13.425,0.000,35.717
'[07:01:26.900 19/03/1996]',-0.137,-0.057,58.300,26.800,13.425,0.000,35.717
'[07:01:26.902 19/03/1996]',-0.111,-0.013,58.300,26.800,13.425,0.000,35.717
'[07:01:26.904 19/03/1996]',-0.073,0.050,58.200,26.675,13.839,0.000,35.733
'[07:01:26.906 19/03/1996]',-0.035,0.112,58.200,26.675,13.839,0.000,35.733
'[07:01:26.908 19/03/1996]',0.014,0.188,58.200,26.675,13.839,0.000,35.733
'[07:01:26.910 19/03/1996]',0.063,0.264,58.200,26.675,13.839,0.000,35.733
'[07:01:26.912 19/03/1996]',0.118,0.344,58.200,26.450,14.366,0.000,35.750
'[07:01:26.914 19/03/1996]',0.174,0.424,58.200,26.450,14.366,0.000,35.750
'[07:01:26.916 19/03/1996]',0.228,0.493,58.200,26.450,14.366,0.000,35.750
'[07:01:26.918 19/03/1996]',0.281,0.562,58.200,26.450,14.366,0.000,35.750
'[07:01:26.920 19/03/1996]',0.319,0.603,58.200,26.225,14.956,0.000,35.767
'[07:01:26.922 19/03/1996]',0.356,0.644,58.200,26.225,14.956,0.000,35.767
'[07:01:26.924 19/03/1996]',0.366,0.646,58.200,26.225,14.956,0.000,35.767
'[07:01:26.926 19/03/1996]',0.377,0.648,58.200,26.225,14.956,0.000,35.767
'[07:01:26.928 19/03/1996]',0.357,0.612,58.150,25.925,15.546,0.000,35.783
'[07:01:26.930 19/03/1996]',0.337,0.576,58.150,25.925,15.546,0.000,35.783
'[07:01:26.932 19/03/1996]',0.290,0.508,58.150,25.925,15.546,0.000,35.783
'[07:01:26.934 19/03/1996]',0.244,0.440,58.150,25.925,15.546,0.000,35.783
'[07:01:26.936 19/03/1996]',0.184,0.354,58.200,25.575,16.136,0.000,35.817
'[07:01:26.938 19/03/1996]',0.125,0.268,58.200,25.575,16.136,0.000,35.817
'[07:01:26.940 19/03/1996]',0.070,0.184,58.200,25.575,16.136,0.000,35.817
'[07:01:26.942 19/03/1996]',0.015,0.100,58.200,25.575,16.136,0.000,35.817
'[07:01:26.944 19/03/1996]',-0.027,0.033,58.300,25.275,16.600,0.000,35.850
'[07:01:26.946 19/03/1996]',-0.069,-0.034,58.300,25.275,16.600,0.000,35.850
'[07:01:26.948 19/03/1996]',-0.095,-0.076,58.300,25.275,16.600,0.000,35.850
'[07:01:26.950 19/03/1996]',-0.120,-0.118,58.300,25.275,16.600,0.000,35.850
'[07:01:26.952 19/03/1996]',-0.132,-0.135,58.350,24.975,17.014,0.000,35.883
'[07:01:26.954 19/03/1996]',-0.144,-0.151,58.350,24.975,17.014,0.000,35.883
'[07:01:26.956 19/03/1996]',-0.148,-0.146,58.350,24.975,17.014,0.000,35.883
'[07:01:26.958 19/03/1996]',-0.152,-0.142,58.350,24.975,17.014,0.000,35.883
'[07:01:26.960 19/03/1996]',-0.153,-0.128,58.350,24.700,17.428,0.000,35.833
'[07:01:26.962 19/03/1996]',-0.154,-0.113,58.350,24.700,17.428,0.000,35.833
'[07:01:26.964 19/03/1996]',-0.153,-0.098,58.350,24.700,17.428,0.000,35.833
'[07:01:26.966 19/03/1996]',-0.153,-0.082,58.350,24.700,17.428,0.000,35.833
'[07:01:26.968 19/03/1996]',-0.152,-0.071,58.150,24.450,17.716,0.000,35.800
'[07:01:26.970 19/03/1996]',-0.151,-0.060,58.150,24.450,17.716,0.000,35.800
'[07:01:26.972 19/03/1996]',-0.150,-0.055,58.150,24.450,17.716,0.000,35.800
'[07:01:26.974 19/03/1996]',-0.150,-0.050,58.150,24.450,17.716,0.000,35.800
'[07:01:26.976 19/03/1996]',-0.150,-0.050,57.900,24.275,17.892,0.000,35.767
'[07:01:26.978 19/03/1996]',-0.150,-0.050,57.900,24.275,17.892,0.000,35.767
'[07:01:26.980 19/03/1996]',-0.150,-0.051,57.900,24.275,17.892,0.000,35.767
'[07:01:26.982 19/03/1996]',-0.150,-0.053,57.900,24.275,17.892,0.000,35.767
'[07:01:26.984 19/03/1996]',-0.150,-0.054,57.650,24.225,18.018,0.000,35.733
'[07:01:26.986 19/03/1996]',-0.150,-0.055,57.650,24.225,18.018,0.000,35.733
'[07:01:26.988 19/03/1996]',-0.149,-0.055,57.650,24.225,18.018,0.000,35.733
'[07:01:26.990 19/03/1996]',-0.149,-0.055,57.650,24.225,18.018,0.000,35.733
'[07:01:26.992 19/03/1996]',-0.148,-0.055,57.350,24.275,18.018,0.000,35.683
'[07:01:26.994 19/03/1996]',-0.147,-0.055,57.350,24.275,18.018,0.000,35.683
'[07:01:26.996 19/03/1996]',-0.146,-0.055,57.350,24.275,18.018,0.000,35.683
'[07:01:26.998 19/03/1996]',-0.146,-0.055,57.350,24.275,18.018,0.000,35.683
'[07:01:27.000 19/03/1996]',-0.146,-0.055,57.050,24.625,17.955,0.000,35.650
'[07:01:27.002 19/03/1996]',-0.147,-0.055,57.050,24.625,17.955,0.000,35.650
'[07:01:27.004 19/03/1996]',-0.147,-0.055,57.050,24.625,17.955,0.000,35.650
'[07:01:27.006 19/03/1996]',-0.148,-0.055,57.050,24.625,17.955,0.000,35.650
'[07:01:27.008 19/03/1996]',-0.148,-0.054,56.700,25.150,17.779,0.000,35.617
'[07:01:27.010 19/03/1996]',-0.149,-0.053,56.700,25.150,17.779,0.000,35.617
'[07:01:27.012 19/03/1996]',-0.148,-0.050,56.700,25.150,17.779,0.000,35.617
'[07:01:27.014 19/03/1996]',-0.147,-0.046,56.700,25.150,17.779,0.000,35.617
'[07:01:27.016 19/03/1996]',-0.145,-0.041,56.400,25.675,17.604,0.000,35.583
'[07:01:27.018 19/03/1996]',-0.144,-0.036,56.400,25.675,17.604,0.000,35.583
'[07:01:27.020 19/03/1996]',-0.142,-0.033,56.400,25.675,17.604,0.000,35.583
'[07:01:27.022 19/03/1996]',-0.140,-0.030,56.400,25.675,17.604,0.000,35.583
'[07:01:27.024 19/03/1996]',-0.137,-0.029,56.050,25.975,17.302,0.000,35.550
'[07:01:27.026 19/03/1996]',-0.134,-0.028,56.050,25.975,17.302,0.000,35.550
'[07:01:27.028 19/03/1996]',-0.133,-0.030,56.050,25.975,17.302,0.000,35.550
'[07:01:27.030 19/03/1996]',-0.131,-0.032,56.050,25.975,17.302,0.000,35.550
'[07:01:27.032 19/03/1996]',-0.130,-0.035,55.600,25.975,16.951,0.000,35.550
'[07:01:27.034 19/03/1996]',-0.128,-0.038,55.600,25.975,16.951,0.000,35.550
'[07:01:27.036 19/03/1996]',-0.127,-0.042,55.600,25.975,16.951,0.000,35.550
'[07:01:27.038 19/03/1996]',-0.125,-0.045,55.600,25.975,16.951,0.000,35.550
'[07:01:27.040 19/03/1996]',-0.124,-0.048,55.100,25.675,16.662,0.000,35.550
'[07:01:27.042 19/03/1996]',-0.123,-0.051,55.100,25.675,16.662,0.000,35.550
'[07:01:27.044 19/03/1996]',-0.121,-0.050,55.100,25.675,16.662,0.000,35.550
'[07:01:27.046 19/03/1996]',-0.120,-0.049,55.100,25.675,16.662,0.000,35.550
'[07:01:27.048 19/03/1996]',-0.119,-0.044,54.600,25.450,16.311,0.000,35.550
'[07:01:27.050 19/03/1996]',-0.118,-0.040,54.600,25.450,16.311,0.000,35.550
'[07:01:27.052 19/03/1996]',-0.117,-0.033,54.600,25.450,16.311,0.000,35.550
'[07:01:27.054 19/03/1996]',-0.117,-0.026,54.600,25.450,16.311,0.000,35.550
'[07:01:27.056 19/03/1996]',-0.117,-0.019,54.100,25.500,15.897,0.000,35.333
'[07:01:27.058 19/03/1996]',-0.116,-0.013,54.100,25.500,15.897,0.000,35.333
'[07:01:27.060 19/03/1996]',-0.115,-0.009,54.100,25.500,15.897,0.000,35.333
'[07:01:27.062 19/03/1996]',-0.114,-0.006,54.100,25.500,15.897,0.000,35.333
'[07:01:27.064 19/03/1996]',-0.113,-0.005,53.700,26.025,15.420,0.000,35.167
'[07:01:27.066 19/03/1996]',-0.112,-0.004,53.700,26.025,15.420,0.000,35.167
'[07:01:27.068 19/03/1996]',-0.111,-0.004,53.700,26.025,15.420,0.000,35.167
'[07:01:27.070 19/03/1996]',-0.109,-0.003,53.700,26.025,15.420,0.000,35.167
'[07:01:27.072 19/03/1996]',-0.105,-0.002,53.450,27.025,14.956,0.000,35.000
'[07:01:27.074 19/03/1996]',-0.101,0.000,53.450,27.025,14.956,0.000,35.000
'[07:01:27.076 19/03/1996]',-0.098,0.002,53.450,27.025,14.956,0.000,35.000
'[07:01:27.078 19/03/1996]',-0.095,0.004,53.450,27.025,14.956,0.000,35.000
'[07:01:27.080 19/03/1996]',-0.093,0.005,53.650,28.275,14.366,0.000,34.833
'[07:01:27.082 19/03/1996]',-0.091,0.006,53.650,28.275,14.366,0.000,34.833
'[07:01:27.084 19/03/1996]',-0.091,0.005,53.650,28.275,14.366,0.000,34.833
'[07:01:27.086 19/03/1996]',-0.091,0.004,53.650,28.275,14.366,0.000,34.833
'[07:01:27.088 19/03/1996]',-0.091,0.002,54.600,29.675,13.714,0.000,33.883
'[07:01:27.090 19/03/1996]',-0.092,0.000,54.600,29.675,13.714,0.000,33.883
'[07:01:27.092 19/03/1996]',-0.091,0.001,54.600,29.675,13.714,0.000,33.883
'[07:01:27.094 19/03/1996]',-0.091,0.001,54.600,29.675,13.714,0.000,33.883
'[07:01:27.096 19/03/1996]',-0.088,0.006,56.650,30.900,13.137,0.000,32.967
'[07:01:27.098 19/03/1996]',-0.086,0.011,56.650,30.900,13.137,0.000,32.967
'[07:01:27.100 19/03/1996]',-0.083,0.021,56.650,30.900,13.137,0.000,32.967
'[07:01:27.102 19/03/1996]',-0.079,0.030,56.650,30.900,13.137,0.000,32.967
'[07:01:27.104 19/03/1996]',-0.074,0.043,59.900,31.950,12.484,0.000,32.050
'[07:01:27.106 19/03/1996]',-0.069,0.056,59.900,31.950,12.484,0.000,32.050
'[07:01:27.108 19/03/1996]',-0.065,0.069,59.900,31.950,12.484,0.000,32.050
'[07:01:27.110 19/03/1996]',-0.060,0.081,59.900,31.950,12.484,0.000,32.050
'[07:01:27.112 19/03/1996]',-0.055,0.091,64.250,32.825,11.832,0.000,31.133
'[07:01:27.114 19/03/1996]',-0.050,0.102,64.250,32.825,11.832,0.000,31.133
'[07:01:27.116 19/03/1996]',-0.046,0.110,64.250,32.825,11.832,0.000,31.133
'[07:01:27.118 19/03/1996]',-0.042,0.117,64.250,32.825,11.832,0.000,31.133
'[07:01:27.120 19/03/1996]',-0.038,0.123,69.000,33.600,11.129,0.000,29.283
'[07:01:27.122 19/03/1996]',-0.035,0.129,69.000,33.600,11.129,0.000,29.283
'[07:01:27.124 19/03/1996]',-0.032,0.133,69.000,33.600,11.129,0.000,29.283
'[07:01:27.126 19/03/1996]',-0.029,0.137,69.000,33.600,11.129,0.000,29.283
'[07:01:27.128 19/03/1996]',-0.027,0.141,73.850,34.300,10.427,0.000,27.483
'[07:01:27.130 19/03/1996]',-0.025,0.145,73.850,34.300,10.427,0.000,27.483
'[07:01:27.132 19/03/1996]',-0.023,0.150,73.850,34.300,10.427,0.000,27.483
'[07:01:27.134 19/03/1996]',-0.021,0.155,73.850,34.300,10.427,0.000,27.483
'[07:01:27.136 19/03/1996]',-0.019,0.161,78.450,34.950,9.724,0.000,25.683
'[07:01:27.138 19/03/1996]',-0.017,0.167,78.450,34.950,9.724,0.000,25.683
'[07:01:27.140 19/03/1996]',-0.013,0.174,78.450,34.950,9.724,0.000,25.683
'[07:01:27.142 19/03/1996]',-0.009,0.182,78.450,34.950,9.724,0.000,25.683
'[07:01:27.144 19/03/1996]',-0.004,0.189,82.700,35.475,9.009,0.000,23.883
'[07:01:27.146 19/03/1996]',0.001,0.196,82.700,35.475,9.009,0.000,23.883
'[07:01:27.148 19/03/1996]',0.004,0.202,82.700,35.475,9.009,0.000,23.883
'[07:01:27.150 19/03/1996]',0.008,0.207,82.700,35.475,9.009,0.000,23.883
'[07:01:27.152 19/03/1996]',0.010,0.211,86.650,35.875,8.432,0.000,22.283
'[07:01:27.154 19/03/1996]',0.012,0.216,86.650,35.875,8.432,0.000,22.283
'[07:01:27.156 19/03/1996]',0.013,0.218,86.650,35.875,8.432,0.000,22.283
'[07:01:27.158 19/03/1996]',0.014,0.220,86.650,35.875,8.432,0.000,22.283
'[07:01:27.160 19/03/1996]',0.015,0.220,90.200,36.050,8.018,0.000,20.700
